price,district,rooms,floor,floors,area,type,cond,walls,desc
27500.0,Suvorovsky,2,2,2.0,46.0,Special project,After makeup,Block-brick,"Luzanovka - the sea across the road! Nice house, like ""stalinka"" with high ceilings and marble staircase. Clean living condition: plastic windows, OAGV and a column, good electrical and plumbing. A fragrant, well-kept courtyard with gazebos and flowers. The sea and the beach are across the road. Ideal for rent or for a comfortable, cozy, measured life a stone's throw from the sea. Call already! "
92000.0,Primorsky,2,5,5.0,57.0,Stalinka,Design Classic,Shell brick,"Stalin's house. Correct layout. Total area 57 sq.m. Kitchen-living room 16 sq.m. with an exit to a balcony and a view of Cathedral Square. Two separate bedrooms (13 sqm and 17 sqm). Two bathrooms. Spacious bathroom. New plumbing, modern cladding. Built-in kitchen, boiler, 3 air conditioners. Modern classic renovation. Doors are natural wood. The apartment is very bright and cozy. There is a high attic above the apartment. "
45000.0,Primorsky,3,2,2.0,87.0,Old fund,Need. in cap. renovation,Shell rock,"The apartment is three-sided, 2 kitchens, 2 bathrooms, AGV disabled. Excellent layout, for major overhaul! Small cozy courtyard with 3 tropical trees. "
50000.0,Suvorovsky,2,1,9.0,50.0,Czech,Need. in tech. renovation,Panel,3 front windows. A good option for an office. Apartment for renovation
83000.0,Suvorovsky,3,8,10.0,100.0,Special project,Renovation,Block-brick,"Luxurious apartment with a spacious kitchen, large hall and three separate bedrooms. High-quality creative renovation with interesting decor elements has been carried out: windows and loggias are glazed with metollaplast; two-level ceilings with spot lighting; beautiful interior joinery on the floor; expensive tiles in combination with laminate walls - texture and decorative stone. The apartment is sold with quality furniture and appliances. "
48000.0,Primorsky,3,13,16.0,67.0,Special project,Residential clean,Brick,"Balcony for all rooms, glazed, exits from the kitchen and a large room. "
60000.0,Primorsky,3,1,2.0,75.0,Stalinka,After overhaul,Shell brick,"3-room apartment on Didrikhson str. On the high 1st floor, 2nd floor building rakushnyak. 75/55/9 correct layout, separate rooms, H3.0, toilet / bath - facing, built-in kitchen (wood ), plumbing all new (german, ital), MPO in the yard, floor - parquet, full autonomy, armored door, oak woodwork. Own garage in the yard + 2 front gardens .. Ps excellent apartment for housing, business and rent (there are many educational institutions)! "
60000.0,Primorsky,3,1,2.0,60.0,Old fund,Residential clean,Shell rock,Rooms 19m + 21m walk-through rooms 7.2m separate Bathroom 3.8m Balcony-terrace 10m 4 windows + 2 entrances Ceiling height 3m All rooms with windows Wardrobe-utility room 2.7m.
50000.0,Suvorovsky,1,3,16.0,40.0,Special project,Author's design,Block-brick,"The apartment is with high-quality repair, furniture and appliances. Bedroom, hallway, studio kitchen, bar counter. The bathroom has a warm floor. "
62000.0,Primorsky,3,3,3.0,56.0,Stalinka,After overhaul,Shell rock,"""Stalinka"" with a good repair. All communications have been changed. New roof, attic insulated. The apartment makes a very pleasant impression. It is possible to use an additional area for a large terrace. The proximity of the sea and Shevchenko park. "
25000.0,Suvorovsky,3,1,2.0,73.0,Old fund,Need. in cap. renovation,Shell rock,"73 square meters. There are two front gardens of about 15 and 20 square meters, it is possible as a personal garden. The walls are made of thick shell rock, cool in summer, warm in winter, air conditioning is unnecessary, as is the insulation of the walls of the apartment. Location area of the Children's Regional Hospital, trolleybus stop 8 or minibus 208 5 min. Apartment for renovation. "
65000.0,Primorsky,3,2,2.0,78.0,Old fund,After overhaul,Shell rock,"Apartment in the center of Odessa, near the Cathedral. 2 rooms, one more on the second tier. There is a large storage room, above it there is another one, where there is a 100l boiler and a storage tank. The apartment is cozy. Built-in furniture remains. "
37500.0,Suvorovsky,1,7,10.0,45.0,Special project,Renovation,Block-brick,"Odnodvushka Rented complex. Own roof boiler room, insulated facade of the apartment. Installed heat meter for the apartment and radiators with heat regulators (very economical heating). On the floor you can buy a storage room with a window. The complex is gasified. "
72000.0,Primorsky,3,1,2.0,60.0,Old fund,Author's design,Shell rock,"After the cap. renovation, partly furniture, fireplace. There is a full-fledged attic over the entire apartment. Parking for 2 cars. "
38000.0,Suvorovsky,1,4,10.0,45.0,Special project,Renovation,Block-brick,"Odnodvushka Rented complex. Own roof boiler room, insulated facade of the apartment. Installed heat meter for the apartment and radiators with heat regulators (very economical heating). On the floor you can buy a storage room with a window. The complex is gasified. "
20000.0,Suvorovsky,1,2,3.0,27.0,Special project,Renovation,Block-brick,"The sea is within walking distance, underfloor heating throughout the apartment. "
85000.0,Primorsky,3,2,2.0,107.0,Old fund,After makeup,Shell rock,"Apartment on French Boulevard in an old mansion, closed clean courtyard, comfortable front door. Total area 107.8 sq. M, living room 32 sq. M, bedroom 18 sq. M, nursery 8.5 sq. M, kitchen 8.5 sq. M, gallery 20.7 sq. M, balcony 15.5 sq. M. The apartment has an excellent location, next to the park. Shevchenko, sea (Otrada beach), health track, yacht club, theater of musical comedy in 5 min. walk on foot. "
115000.0,Primorsky,3,10,10.0,136.4,New ,Renovation,Brick,"Bright, cozy apartment on two levels. High-quality building materials, a beautiful wrought-iron staircase were used for the repair. Two bathrooms and two glazed balconies. From the windows there is a beautiful view of the city and partly a view of the sea. Above the apartment of those. floor. The house has a common heat meter. "
130000.0,Primorsky,3,3,3.0,220.0,Old fund,Renovation,Shell rock,"The apartment is located on two levels: a legalized attic 90 m (the state of the attic from the builders). The apartment is located in the heart of Odessa, excellently rented. A beautiful solid house after a major overhaul, the floors were replaced with reinforced concrete, wiring, pipes. "
129976.0,Primorsky,3,13,16.0,88.0,Special project,Renovation,Monolith,"2 separate bedrooms of 14 sq. M each, sea view, kitchen-studio, combined bathroom, several built-in wardrobes, large dressing room, built-in kitchen with all the necessary household appliances. "
135000.0,Primorsky,4,2,3.0,208.0,Old fund,Design Classic,Shell rock,"DKT-2003 Very beautiful house, classic renovation, exquisite, cozy. The apartment is on 2 levels: Semi-basement - sauna, gym, kitchen, bathroom. 2nd floor - 3 bedrooms, living room, kitchen, 2 bathrooms, fireplace. "
300000.0,Primorsky,4,7,9.0,156.0,Special project,Design Classic,Brick,"Beautiful apartment with panoramic sea views, three-sided in the Karkashadze Houses of red brick with a closed secured territory. Two balconies, two bathrooms. Parquet on the floor, all furniture and household appliances will remain. Ceiling height 3.2 m. Marble staircase in the front door. "
23000.0,Primorsky,1,2,3.0,100.0,Old fund,Need. in tech. renovation,Shell rock,"A corner room with a large corner balcony. Near Shevchenko Park, sea "
315000.0,Primorsky,,10,10.0,240.0,Special project,Renovation,Brick,"One of the best houses: red brick, AGV Closed, guarded courtyard. Three levels. 1-: large entrance hall with built-in wardrobe, kitchen-dining room, living room, bedroom, bathroom. 2-: two bedrooms with large bathroom: jacuzzi + shower cubicle, gardeborne, level 3 heating room with access to the balcony and terrace. Sea view. Water tank, electric generator, underfloor heating, expensive department materials. In the immediate vicinity of a beautiful park, Arcadia, beaches, excellent infrastructure and transport links to all parts of the city. "
65000.0,Suvorovsky,3,15,19.0,82.0,Special project,Renovation,Block-brick,"Modern and high quality renovation. Excellent and well-maintained adjoining territory. Nearby: stadium, markets, 2 schools, kindergartens and a children's clinic. Modern and high quality renovation, 2 loggias. Built-in furniture, appliances. The apartment is very bright and warm "
135000.0,Primorsky,,2,2.0,160.0,Old fund,Need. in tech. renovation,Shell rock,
50000.0,Kievsky,3,9,16.0,67.0,Jugoslavsky,Residential clean,Panel,"The apartment is in good living condition. The view from the windows to the courtyard. The apartment is standard, the layout of the rooms is separate. Separate bathroom, toilet / bath. Armored entrance door. Nearby there is a school, kindergarten, bus stops, supermarket, entertainment venues. Bargaining Is Appropriate. "
33000.0,Suvorovsky,2,1,1.0,70.0,Old fund,After overhaul,Shell rock,"The apartment is after renovation, all the furniture remains. "
37000.0,Kievsky,2,6,16.0,56.0,Cellular,Residential clean,Panel,"2-room apartment in a ""honeycomb project"" in a good living condition, three glazed balconies, a separate bathroom lined 15 * 15, a built-in kitchen, accounting items. A clean entrance with an intercom, a well-kept green courtyard, an excellent location of the house. Nearby schools, kindergartens , supermarkets, transport stops. Not far from the sea and the grove. "
37500.0,Suvorovsky,1,10,25.0,43.0,Special project,Renovation,Block-brick,New apartment renovated and furnished.
58000.0,Suvorovsky,3,16,25.0,100.0,Special project,After builders,Aerated concrete,"LCD 30th Pearl Apartment 100 sq.m. Mpo, two-way, the house has complete autonomy, closed and guarded territory., Video surveillance, silent elevators. "
37000.0,Primorsky,1,9,24.0,36.0,New ,After builders,Monolith,LCD Elegy Park. East side
32000.0,Suvorovsky,3,8,19.0,74.0,Special project,After builders,Block-brick,"Residential complex ""Evropeyskiy"" Condition from builders + modern redevelopment was made according to an individual project (kitchen + studio 36m), finished floor screed, windows and loggia (glazed) metal-plastic, armored entrance door (custom-made), electric meter, heat meter, high-quality radiators, and etc. Great location and warm side. The house is already inhabited by 90%, built according to a modern project - everything for a comfortable stay, 3 Otis elevators, autonomous "
30000.0,Primorsky,2,2,2.0,48.0,Old fund,Residential clean,Shell rock,"One-bedroom apartment in a residential condition. An excellent wooden staircase with a front door. In the courtyard, a large barn can be converted into a garage. A beautiful, spacious courtyard for only 4 owners. "
75000.0,Primorsky,3,4,4.0,76.0,Belgian,Residential clean,Shell rock,"very promising apartment for renovation in a magnificent area near Shevchenko Park, a beautiful facade, a solid house, a magnificent parallel with a marble staircase. "
